game_id,date,season,home_team,away_team,full_line,actual_runs_total,full_target,f5_runs_total,f5_line_open,f5_target,sp_h_fip_weighted,sp_h_xfip_weighted,sp_h_swstr_pct_weighted,sp_h_gb_pct_weighted,sp_h_hard_contact_weighted,sp_h_k9_weighted,sp_h_bb9_weighted,sp_h_fstrike_pct,sp_h_tto_penalty,sp_h_tto3_penalty,sp_h_era_l5,sp_h_era_f5_l5,sp_h_early_exit_rate_l5,sp_h_innings_l5,sp_h_pitch_efficiency_l5,sp_h_days_rest,sp_h_season_start_num,sp_h_venue_era_career,sp_h_confidence,sp_h_vs_lhb_fip,sp_h_vs_rhb_fip,sp_h_news_adjustment,sp_a_fip_weighted,sp_a_xfip_weighted,sp_a_swstr_pct_weighted,sp_a_gb_pct_weighted,sp_a_hard_contact_weighted,sp_a_k9_weighted,sp_a_bb9_weighted,sp_a_fstrike_pct,sp_a_tto_penalty,sp_a_tto3_penalty,sp_a_era_l5,sp_a_era_f5_l5,sp_a_early_exit_rate_l5,sp_a_innings_l5,sp_a_pitch_efficiency_l5,sp_a_days_rest,sp_a_season_start_num,sp_a_venue_era_career,sp_a_confidence,sp_a_vs_lhb_fip,sp_a_vs_rhb_fip,sp_a_news_adjustment,lu_h_wrc_plus_vs_hand_14d,lu_h_wrc_plus_vs_hand_30d,lu_h_k_pct_vs_hand_14d,lu_h_hard_contact_14d,lu_h_iso_vs_hand_14d,lu_h_runs_pg_14d,lu_h_lob_pct_14d,lu_h_top6_weighted_ops,lu_h_change_adjustment,lu_h_schedule_fatigue,lu_h_home_away_split,lu_a_wrc_plus_vs_hand_14d,lu_a_wrc_plus_vs_hand_30d,lu_a_k_pct_vs_hand_14d,lu_a_hard_contact_14d,lu_a_iso_vs_hand_14d,lu_a_runs_pg_14d,lu_a_lob_pct_14d,lu_a_top6_weighted_ops,lu_a_change_adjustment,lu_a_schedule_fatigue,lu_a_home_away_split,pk_run_factor,pk_hr_factor,pk_f5_factor,pk_altitude,pk_is_dome,pk_surface,wx_temp_f,wx_temp_category,wx_wind_mph,wx_wind_direction,wx_wind_speed_x_direction,wx_humidity,wx_precip_prob,mkt_opening_line,mkt_current_line,mkt_movement,mkt_efficiency_score,mkt_platform_gap,mkt_time_to_game_hrs,ix_sp_h_swstr_x_lu_a_k_pct,ix_sp_a_swstr_x_lu_h_k_pct,ix_pk_factor_x_wx_temp,ix_wx_wind_out_x_sp_gb_rate,ix_both_sp_quality,ix_lu_offense_vs_sp_quality,bp_h_era_14d,bp_h_whip_14d,bp_h_k_pct_14d,bp_h_hr_per_9_14d,bp_h_inherited_score_pct,bp_a_era_14d,bp_a_whip_14d,bp_a_k_pct_14d,bp_a_hr_per_9_14d,bp_a_inherited_score_pct,ump_runs_pg,ump_over_rate,ump_n_games,ump_run_impact,pk_day_game,pk_doubleheader_g2
718768,2023-03-30,2023,Houston Astros,Chicago White Sox,7.5,5,0,0,3.9675000000000002,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,3.24,0,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,1.8,0,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,1,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,0,1,1,1,0,0,0,70,2,0,1,0,0.5,0,7.5,7.5,0,1,0,2,0.0242,0.0242,0.6666666666666666,0,4.55,24.390243902439025,4.057093639575962,1.2930733215547743,0.2364174028268552,1.068535335689048,0.3300000000000093,4.061280918727917,1.2908546819787983,0.23758555653710237,1.061434628975269,0.3300000000000093,8.397,0.54,62,-0.6029999999999998,0,0
718778,2023-03-30,2023,San Diego Padres,Colorado Rockies,7.5,9,1,6,3.9675000000000002,1,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,0.72,0.2,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,3.96,0.2,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,1,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,0,1,1,1,0,0,0,70,2,0,1,0,0.5,0,7.5,7.5,0,1,0,2,0.0242,0.0242,0.6666666666666666,0,4.55,24.390243902439025,4.057093639575962,1.2930733215547743,0.2364174028268552,1.068535335689048,0.3300000000000093,4.061280918727917,1.2908546819787983,0.23758555653710237,1.061434628975269,0.3300000000000093,8.444,0.4423,60,-0.5559999999999992,0,0
718769,2023-03-30,2023,Oakland Athletics,Los Angeles Angels,7,3,0,1,3.7030000000000003,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,1.8,0.8,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,1.08,0,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,1,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,0,1.02,1.1,1.02,595,0,0,47.1,0,6.4,0,-6.4,0.56,0,7,7,0,1,0,2,0.0242,0.0242,0,-2.7520000000000002,4.55,24.390243902439025,4.057093639575962,1.2930733215547743,0.2364174028268552,1.068535335689048,0.3300000000000093,4.061280918727917,1.2908546819787983,0.23758555653710237,1.061434628975269,0.3300000000000093,9.254,0.5957,54,0.25399999999999956,0,0
718770,2023-03-30,2023,Los Angeles Dodgers,Arizona Diamondbacks,7.5,10,1,7,3.9675000000000002,1,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,2.16,0,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,3.96,0,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,1,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,0,1.01,1.06,1.01,635,0,0,35.5,0,8.1,0,-8.1,0.71,0,7.5,7.5,0,1,0,2,0.0242,0.0242,0,-3.4829999999999997,4.55,24.390243902439025,4.057093639575962,1.2930733215547743,0.2364174028268552,1.068535335689048,0.3300000000000093,4.061280918727917,1.2908546819787983,0.23758555653710237,1.061434628975269,0.3300000000000093,9.033,0.434,58,0.032999999999999474,0,0
718767,2023-03-30,2023,Seattle Mariners,Cleveland Guardians,6.5,3,0,0,3.4385000000000003,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,1.8,0.2,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,2.88,0,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,1,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,0,1,1,1,0,0,0,70,2,0,1,0,0.5,0,6.5,6.5,0,1,0,2,0.0242,0.0242,0.6666666666666666,0,4.55,24.390243902439025,4.057093639575962,1.2930733215547743,0.2364174028268552,1.068535335689048,0.3300000000000093,4.061280918727917,1.2908546819787983,0.23758555653710237,1.061434628975269,0.3300000000000093,9.325,0.5111,56,0.3249999999999993,0,0
718771,2023-03-31,2023,Miami Marlins,New York Mets,7.5,3,0,1,3.9675000000000002,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,0.36,0.2,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,1.08,0.2,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.375,0.36,0.155,3,0.72,0.74,0,0,1,100,100,0.125,0.36,0.155,5,0.72,0.74,0,0,0,1,1,1,0,0,0,70,2,0,1,0,0.5,0,7.5,7.5,0,1,0,2,0.01375,0.04125,0.6666666666666666,0,4.55,24.390243902439025,4.057093639575962,1.2930733215547743,0.2364174028268552,1.068535335689048,0.3300000000000093,4.061280918727917,1.2908546819787983,0.23758555653710237,1.061434628975269,0.3300000000000093,8.936,0.4583,57,-0.06400000000000006,0,0
718764,2023-03-31,2023,Houston Astros,Chicago White Sox,8,9,1,1,4.232,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,1.08,0,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,3.6,0,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.3939,0.36,0.155,2,0.72,0.74,0,0,1,100,100,0.2195,0.36,0.155,3,0.72,0.74,0,0,0,1,1,1,0,0,0,70,2,0,1,0,0.5,0,8,8,0,1,0,2,0.024145,0.043329,0.6666666666666666,0,4.55,24.390243902439025,4.057093639575962,1.2930733215547743,0.2364174028268552,1.068535335689048,0.3300000000000093,4.061280918727917,1.2908546819787983,0.23758555653710237,1.061434628975269,0.3300000000000093,8.045,0.425,49,-0.9550000000000001,0,0
718766,2023-03-31,2023,San Diego Padres,Colorado Rockies,8,5,0,4,4.232,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,3.6,0.2,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,1.44,0.2,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.2778,0.36,0.155,2,0.72,0.74,0,0,1,100,100,0.3778,0.36,0.155,7,0.72,0.74,0,0,0,1,1,1,0,0,0,70,2,0,1,0,0.5,0,8,8,0,1,0,2,0.041558000000000005,0.030558,0.6666666666666666,0,4.55,24.390243902439025,4.057093639575962,1.2930733215547743,0.2364174028268552,1.068535335689048,0.3300000000000093,4.061280918727917,1.2908546819787983,0.23758555653710237,1.061434628975269,0.3300000000000093,8.288,0.4103,46,-0.7119999999999997,0,0
718765,2023-03-31,2023,Los Angeles Dodgers,Arizona Diamondbacks,8,3,0,0,4.232,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,3.24,0.2,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,4.68,0.2,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.3,0.36,0.155,8,0.72,0.74,0,0,1,100,100,0.2667,0.36,0.155,2,0.72,0.74,0,0,0,1.01,1.06,1.01,635,0,0,43.9,0,10.1,1,0,0.98,0,8,8,0,1,0,2,0.029337,0.033,0,0,4.55,24.390243902439025,4.057093639575962,1.2930733215547743,0.2364174028268552,1.068535335689048,0.3300000000000093,4.061280918727917,1.2908546819787983,0.23758555653710237,1.061434628975269,0.3300000000000093,8.709,0.6,52,-0.29100000000000037,0,0
718763,2023-03-31,2023,Seattle Mariners,Cleveland Guardians,7.5,13,1,12,3.9675000000000002,1,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,5.04,0,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,4.3,1,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.1563,0.36,0.155,3,0.72,0.74,0,0,1,100,100,0.2903,0.36,0.155,0,0.72,0.74,0,0,0,1,1,1,0,0,0,70,2,0,1,0,0.5,0,7.5,7.5,0,1,0,2,0.031933,0.017193,0.6666666666666666,0,4.55,24.390243902439025,4.057093639575962,1.2930733215547743,0.2364174028268552,1.068535335689048,0.3300000000000093,4.061280918727917,1.2908546819787983,0.23758555653710237,1.061434628975269,0.3300000000000093,8.878,0.4727,60,-0.12199999999999989,0,0
718760,2023-04-01,2023,Houston Astros,Chicago White Sox,8.5,10,1,6,4.4965,1,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,5.76,0,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,3.96,0.2,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.3043,0.36,0.155,4,0.72,0.74,0,0,1,100,100,0.25,0.36,0.155,3,0.72,0.74,0,0,0,1,1,1,0,0,0,70,2,0,1,0,0.5,0,8.5,8.5,0,1,0,2,0.0275,0.033473,0.6666666666666666,0,4.55,24.390243902439025,4.057093639575962,1.2930733215547743,0.2364174028268552,1.068535335689048,0.3300000000000093,4.061280918727917,1.2908546819787983,0.23758555653710237,1.061434628975269,0.3300000000000093,8.469,0.4375,57,-0.5310000000000006,1,0
718759,2023-04-01,2023,St. Louis Cardinals,Toronto Blue Jays,8,5,0,3,4.232,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,4.32,0,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,3.6,0.2,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.1702,0.36,0.155,9,0.72,0.74,0,0,1,100,100,0.2245,0.36,0.155,10,0.72,0.74,0,0,0,1,1,1,0,0,0,70,2,0,1,0,0.5,0,8,8,0,1,0,2,0.024695,0.018722,0.6666666666666666,0,4.55,24.390243902439025,4.057093639575962,1.2930733215547743,0.2364174028268552,1.068535335689048,0.3300000000000093,4.061280918727917,1.2908546819787983,0.23758555653710237,1.061434628975269,0.3300000000000093,9.022,0.4894,53,0.02200000000000024,1,0
718758,2023-04-01,2023,Chicago Cubs,Milwaukee Brewers,6.5,4,0,0,3.4385000000000003,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,1.08,0.2,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,1.8,0,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.1429,0.36,0.155,4,0.72,0.74,0,0,1,100,100,0.3529,0.36,0.155,0,0.72,0.74,0,0,0,1.07,1.01,1.05,595,0,0,37.8,0,15.8,1,0,0.78,0,6.5,6.5,0,1,0,2,0.038819,0.015719,0,0,4.55,24.390243902439025,4.057093639575962,1.2930733215547743,0.2364174028268552,1.068535335689048,0.3300000000000093,4.061280918727917,1.2908546819787983,0.23758555653710237,1.061434628975269,0.3300000000000093,7.722,0.413,58,-1.2779999999999996,1,0
718752,2023-04-01,2023,Texas Rangers,Philadelphia Phillies,7.5,19,1,10,3.9675000000000002,1,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,4.68,0.2,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,3.24,0.2,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.2105,0.36,0.155,11,0.72,0.74,0,0,1,100,100,0.3171,0.36,0.155,7,0.72,0.74,0,0,0,1,1,1,0,0,0,70,2,0,1,0,0.5,0,7.5,7.5,0,1,0,2,0.034881,0.023155,0.6666666666666666,0,4.55,24.390243902439025,4.057093639575962,1.2930733215547743,0.2364174028268552,1.068535335689048,0.3300000000000093,4.061280918727917,1.2908546819787983,0.23758555653710237,1.061434628975269,0.3300000000000093,7.815,0.3725,59,-1.1849999999999996,0,0
