game_id,date,season,home_team,away_team,full_line,actual_runs_total,full_target,f5_runs_total,f5_line_open,f5_target,sp_h_fip_weighted,sp_h_xfip_weighted,sp_h_swstr_pct_weighted,sp_h_gb_pct_weighted,sp_h_hard_contact_weighted,sp_h_k9_weighted,sp_h_bb9_weighted,sp_h_fstrike_pct,sp_h_tto_penalty,sp_h_tto3_penalty,sp_h_era_l5,sp_h_era_f5_l5,sp_h_early_exit_rate_l5,sp_h_innings_l5,sp_h_pitch_efficiency_l5,sp_h_days_rest,sp_h_season_start_num,sp_h_venue_era_career,sp_h_confidence,sp_h_vs_lhb_fip,sp_h_vs_rhb_fip,sp_h_news_adjustment,sp_a_fip_weighted,sp_a_xfip_weighted,sp_a_swstr_pct_weighted,sp_a_gb_pct_weighted,sp_a_hard_contact_weighted,sp_a_k9_weighted,sp_a_bb9_weighted,sp_a_fstrike_pct,sp_a_tto_penalty,sp_a_tto3_penalty,sp_a_era_l5,sp_a_era_f5_l5,sp_a_early_exit_rate_l5,sp_a_innings_l5,sp_a_pitch_efficiency_l5,sp_a_days_rest,sp_a_season_start_num,sp_a_venue_era_career,sp_a_confidence,sp_a_vs_lhb_fip,sp_a_vs_rhb_fip,sp_a_news_adjustment,lu_h_wrc_plus_vs_hand_14d,lu_h_wrc_plus_vs_hand_30d,lu_h_k_pct_vs_hand_14d,lu_h_hard_contact_14d,lu_h_iso_vs_hand_14d,lu_h_runs_pg_14d,lu_h_lob_pct_14d,lu_h_top6_weighted_ops,lu_h_change_adjustment,lu_h_schedule_fatigue,lu_h_home_away_split,lu_a_wrc_plus_vs_hand_14d,lu_a_wrc_plus_vs_hand_30d,lu_a_k_pct_vs_hand_14d,lu_a_hard_contact_14d,lu_a_iso_vs_hand_14d,lu_a_runs_pg_14d,lu_a_lob_pct_14d,lu_a_top6_weighted_ops,lu_a_change_adjustment,lu_a_schedule_fatigue,lu_a_home_away_split,pk_run_factor,pk_hr_factor,pk_f5_factor,pk_altitude,pk_is_dome,pk_surface,wx_temp_f,wx_temp_category,wx_wind_mph,wx_wind_direction,wx_wind_speed_x_direction,wx_humidity,wx_precip_prob,mkt_opening_line,mkt_current_line,mkt_movement,mkt_efficiency_score,mkt_platform_gap,mkt_time_to_game_hrs,ix_sp_h_swstr_x_lu_a_k_pct,ix_sp_a_swstr_x_lu_h_k_pct,ix_pk_factor_x_wx_temp,ix_wx_wind_out_x_sp_gb_rate,ix_both_sp_quality,ix_lu_offense_vs_sp_quality,bp_h_era_14d,bp_h_whip_14d,bp_h_k_pct_14d,bp_h_hr_per_9_14d,bp_h_inherited_score_pct,bp_a_era_14d,bp_a_whip_14d,bp_a_k_pct_14d,bp_a_hr_per_9_14d,bp_a_inherited_score_pct,ump_runs_pg,ump_over_rate,ump_n_games,ump_run_impact,pk_day_game,pk_doubleheader_g2
663178,2022-04-07,2022,Chicago Cubs,Milwaukee Brewers,10,9,0,4,5.29,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,2.16,0.4,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,2.52,0.2,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,1,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,0,1.07,1.01,1.05,595,0,0,43.4,0,18.2,2,18.2,0.7,0,10,10,0,1,0,2,0.0242,0.0242,0,7.826,4.55,24.390243902439025,3.8107344379758104,1.245328257948952,0.23765597850425424,0.9849296909986583,0.33000000000000884,3.792001791312123,1.2481339005821788,0.2364276757725033,0.9774124496193474,0.33000000000000884,9.339,0.5833,29,0.3390000000000004,1,0
662766,2022-04-07,2022,Kansas City Royals,Cleveland Guardians,7.75,4,0,2,4.09975,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,3.24,0.4,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,3.96,0.4,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,1,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,0,0.98,0.99,0.98,660,0,0,52.9,1,12.7,1,0,0.61,0,7.75,7.75,0,1,0,2,0.0242,0.0242,0.0947333333333333,0,4.55,24.390243902439025,3.8107344379758104,1.245328257948952,0.23765597850425424,0.9849296909986583,0.33000000000000884,3.792001791312123,1.2481339005821788,0.2364276757725033,0.9774124496193474,0.33000000000000884,9.709,0.5,28,0.7089999999999996,0,0
662021,2022-04-07,2022,St. Louis Cardinals,Pittsburgh Pirates,8,9,1,4,4.232,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,1.8,0.2,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,6.12,0.4,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,1,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,0,1,1,1,0,0,0,70,2,0,1,0,0.5,0,8,8,0,1,0,2,0.0242,0.0242,0.6666666666666666,0,4.55,24.390243902439025,3.8107344379758104,1.245328257948952,0.23765597850425424,0.9849296909986583,0.33000000000000884,3.792001791312123,1.2481339005821788,0.2364276757725033,0.9774124496193474,0.33000000000000884,8.912,0.4706,21,-0.08799999999999919,0,0
662571,2022-04-07,2022,Washington Nationals,New York Mets,9,6,0,2,4.761,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,3.24,0.2,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,3.24,0.4,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,1,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,0,1,1,1,0,0,0,70,2,0,1,0,0.5,0,9,9,0,1,0,2,0.0242,0.0242,0.6666666666666666,0,4.55,24.390243902439025,3.8107344379758104,1.245328257948952,0.23765597850425424,0.9849296909986583,0.33000000000000884,3.792001791312123,1.2481339005821788,0.2364276757725033,0.9774124496193474,0.33000000000000884,9.438,0.5,26,0.4380000000000006,0,0
661577,2022-04-07,2022,Atlanta Braves,Cincinnati Reds,8.25,9,1,4,4.36425,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,1.08,0,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,3.24,0.4,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,1,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,0,1,1,1,0,0,0,70,2,0,1,0,0.5,0,8.25,8.25,0,1,0,2,0.0242,0.0242,0.6666666666666666,0,4.55,24.390243902439025,3.8107344379758104,1.245328257948952,0.23765597850425424,0.9849296909986583,0.33000000000000884,3.792001791312123,1.2481339005821788,0.2364276757725033,0.9774124496193474,0.33000000000000884,6.8,0.25,5,-2.2,0,0
661042,2022-04-07,2022,Los Angeles Angels,Houston Astros,8.5,4,0,1,4.4965,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,3.24,0.2,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,3.96,0,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,1,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,0,0.97,1,0.97,150,0,0,100.7,3,10.7,0,-10.7,0.04,0,8.5,8.5,0,1,0,2,0.0242,0.0242,1.6393000000000002,-4.601,4.55,24.390243902439025,3.8107344379758104,1.245328257948952,0.23765597850425424,0.9849296909986583,0.33000000000000884,3.792001791312123,1.2481339005821788,0.2364276757725033,0.9774124496193474,0.33000000000000884,10.601,0.5,18,1.6010000000000009,0,0
663418,2022-04-07,2022,Arizona Diamondbacks,San Diego Padres,9,6,0,2,4.761,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,5.04,0,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,3.24,0.4,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,1,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,0,1.02,1.13,1.02,36,0,0,50.4,1,10.2,1,0,0.9,0,9,9,0,1,0,2,0.0242,0.0242,0.013599999999999952,0,4.55,24.390243902439025,3.8107344379758104,1.245328257948952,0.23765597850425424,0.9849296909986583,0.33000000000000884,3.792001791312123,1.2481339005821788,0.2364276757725033,0.9774124496193474,0.33000000000000884,8.659,0.4545,27,-0.3409999999999993,0,0
661333,2022-04-08,2022,New York Yankees,Boston Red Sox,8.5,11,1,6,4.4965,1,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,4.32,0.2,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,2.16,0.2,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,1,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,0,1,1,1,0,0,0,70,2,0,1,0,0.5,0,8.5,8.5,0,1,0,2,0.0242,0.0242,0.6666666666666666,0,4.55,24.390243902439025,3.8107344379758104,1.245328257948952,0.23765597850425424,0.9849296909986583,0.33000000000000884,3.792001791312123,1.2481339005821788,0.2364276757725033,0.9774124496193474,0.33000000000000884,8.83,0.4706,27,-0.16999999999999993,1,0
661750,2022-04-08,2022,Minnesota Twins,Seattle Mariners,7.75,3,0,3,4.09975,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,2.7,0.2,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,1.44,0.4,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,1,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,0,1,1,1,0,0,0,70,2,0,1,0,0.5,0,7.75,7.75,0,1,0,2,0.0242,0.0242,0.6666666666666666,0,4.55,24.390243902439025,3.8107344379758104,1.245328257948952,0.23765597850425424,0.9849296909986583,0.33000000000000884,3.792001791312123,1.2481339005821788,0.2364276757725033,0.9774124496193474,0.33000000000000884,8.586,0.3636,27,-0.4139999999999997,0,0
662888,2022-04-08,2022,Detroit Tigers,Chicago White Sox,8,9,1,3,4.232,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,2.16,0.4,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,1.8,0.4,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,1,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,0,1,1,1,0,0,0,70,2,0,1,0,0.5,0,8,8,0,1,0,2,0.0242,0.0242,0.6666666666666666,0,4.55,24.390243902439025,3.8107344379758104,1.245328257948952,0.23765597850425424,0.9849296909986583,0.33000000000000884,3.792001791312123,1.2481339005821788,0.2364276757725033,0.9774124496193474,0.33000000000000884,8.892,0.4286,31,-0.10800000000000054,1,0
