game_id,date,season,home_team,away_team,full_line,actual_runs_total,full_target,f5_runs_total,f5_line_open,f5_target,sp_h_fip_weighted,sp_h_xfip_weighted,sp_h_swstr_pct_weighted,sp_h_gb_pct_weighted,sp_h_hard_contact_weighted,sp_h_k9_weighted,sp_h_bb9_weighted,sp_h_fstrike_pct,sp_h_tto_penalty,sp_h_tto3_penalty,sp_h_era_l5,sp_h_era_f5_l5,sp_h_early_exit_rate_l5,sp_h_innings_l5,sp_h_pitch_efficiency_l5,sp_h_days_rest,sp_h_season_start_num,sp_h_venue_era_career,sp_h_confidence,sp_h_vs_lhb_fip,sp_h_vs_rhb_fip,sp_h_news_adjustment,sp_a_fip_weighted,sp_a_xfip_weighted,sp_a_swstr_pct_weighted,sp_a_gb_pct_weighted,sp_a_hard_contact_weighted,sp_a_k9_weighted,sp_a_bb9_weighted,sp_a_fstrike_pct,sp_a_tto_penalty,sp_a_tto3_penalty,sp_a_era_l5,sp_a_era_f5_l5,sp_a_early_exit_rate_l5,sp_a_innings_l5,sp_a_pitch_efficiency_l5,sp_a_days_rest,sp_a_season_start_num,sp_a_venue_era_career,sp_a_confidence,sp_a_vs_lhb_fip,sp_a_vs_rhb_fip,sp_a_news_adjustment,lu_h_wrc_plus_vs_hand_14d,lu_h_wrc_plus_vs_hand_30d,lu_h_k_pct_vs_hand_14d,lu_h_hard_contact_14d,lu_h_iso_vs_hand_14d,lu_h_runs_pg_14d,lu_h_lob_pct_14d,lu_h_top6_weighted_ops,lu_h_change_adjustment,lu_h_schedule_fatigue,lu_h_home_away_split,lu_a_wrc_plus_vs_hand_14d,lu_a_wrc_plus_vs_hand_30d,lu_a_k_pct_vs_hand_14d,lu_a_hard_contact_14d,lu_a_iso_vs_hand_14d,lu_a_runs_pg_14d,lu_a_lob_pct_14d,lu_a_top6_weighted_ops,lu_a_change_adjustment,lu_a_schedule_fatigue,lu_a_home_away_split,pk_run_factor,pk_hr_factor,pk_f5_factor,pk_altitude,pk_is_dome,pk_surface,wx_temp_f,wx_temp_category,wx_wind_mph,wx_wind_direction,wx_wind_speed_x_direction,wx_humidity,wx_precip_prob,mkt_opening_line,mkt_current_line,mkt_movement,mkt_efficiency_score,mkt_platform_gap,mkt_time_to_game_hrs,ix_sp_h_swstr_x_lu_a_k_pct,ix_sp_a_swstr_x_lu_h_k_pct,ix_pk_factor_x_wx_temp,ix_wx_wind_out_x_sp_gb_rate,ix_both_sp_quality,ix_lu_offense_vs_sp_quality,bp_h_era_14d,bp_h_whip_14d,bp_h_k_pct_14d,bp_h_hr_per_9_14d,bp_h_inherited_score_pct,bp_a_era_14d,bp_a_whip_14d,bp_a_k_pct_14d,bp_a_hr_per_9_14d,bp_a_inherited_score_pct,ump_runs_pg,ump_over_rate,ump_n_games,ump_run_impact,pk_day_game,pk_doubleheader_g2
746418,2024-03-28,2024,Houston Astros,New York Yankees,8.5,9,1,7,4.4965,1,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,2.88,0.2,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,2.16,0.4,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,1,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,0,1,1,1,0,0,0,70,2,0,1,0,0.5,0,8.5,8.5,0,1,0,2,0.0242,0.0242,0.6666666666666666,0,4.55,24.390243902439025,3.858490408673895,1.239797331109259,0.2356804003336112,1.0041918265221017,0.33000000000001106,3.870095913261053,1.238931609674728,0.23578907422852313,0.997762718932444,0.33000000000001106,9.312,0.48,91,0.3119999999999994,0,0
745039,2024-03-28,2024,Texas Rangers,Chicago Cubs,8.25,7,0,2,4.36425,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,2.88,0.6,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,1.44,0.2,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,1,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,0,1,1,1,0,0,0,70,2,0,1,0,0.5,0,8.25,8.25,0,1,0,2,0.0242,0.0242,0.6666666666666666,0,4.55,24.390243902439025,3.858490408673895,1.239797331109259,0.2356804003336112,1.0041918265221017,0.33000000000001106,3.870095913261053,1.238931609674728,0.23578907422852313,0.997762718932444,0.33000000000001106,8.891,0.4667,89,-0.10899999999999999,0,0
745687,2024-03-28,2024,Oakland Athletics,Cleveland Guardians,7.5,8,1,6,3.9675000000000002,1,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,3.6,0.8,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,2.52,0.2,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,1,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,0,1.02,1.1,1.02,595,0,0,49.6,0,7.6,1,0,0.47,0,7.5,7.5,0,1,0,2,0.0242,0.0242,0,0,4.55,24.390243902439025,3.858490408673895,1.239797331109259,0.2356804003336112,1.0041918265221017,0.33000000000001106,3.870095913261053,1.238931609674728,0.23578907422852313,0.997762718932444,0.33000000000001106,8.871,0.443,87,-0.12899999999999956,0,0
747224,2024-03-28,2024,Arizona Diamondbacks,Colorado Rockies,8.5,17,1,17,4.4965,1,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,2.88,0,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,4.68,0.2,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,1,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,0,1.02,1.13,1.02,36,0,0,49.6,0,0.5,0,-0.5,0.41,0,8.5,8.5,0,1,0,2,0.0242,0.0242,0,-0.215,4.55,24.390243902439025,3.858490408673895,1.239797331109259,0.2356804003336112,1.0041918265221017,0.33000000000001106,3.870095913261053,1.238931609674728,0.23578907422852313,0.997762718932444,0.33000000000001106,9.325,0.5714,95,0.3249999999999993,0,0
745283,2024-03-28,2024,Seattle Mariners,Boston Red Sox,7.5,10,1,6,3.9675000000000002,1,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,3.24,0.2,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,4.68,0.2,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,1,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,0,1,1,1,0,0,0,70,2,0,1,0,0.5,0,7.5,7.5,0,1,0,2,0.0242,0.0242,0.6666666666666666,0,4.55,24.390243902439025,3.858490408673895,1.239797331109259,0.2356804003336112,1.0041918265221017,0.33000000000001106,3.870095913261053,1.238931609674728,0.23578907422852313,0.997762718932444,0.33000000000001106,8.551,0.4426,66,-0.44899999999999984,0,0
745848,2024-03-29,2024,New York Mets,Milwaukee Brewers,7.5,4,0,3,3.9675000000000002,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,3.96,0.2,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,1.8,0.2,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,1,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,0,1,1,1,0,0,0,70,2,0,1,0,0.5,0,7.5,7.5,0,1,0,2,0.0242,0.0242,0.6666666666666666,0,4.55,24.390243902439025,3.858490408673895,1.239797331109259,0.2356804003336112,1.0041918265221017,0.33000000000001106,3.870095913261053,1.238931609674728,0.23578907422852313,0.997762718932444,0.33000000000001106,8.972,0.5556,85,-0.02800000000000047,1,0
745604,2024-03-29,2024,Philadelphia Phillies,Atlanta Braves,7.5,12,1,2,3.9675000000000002,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,4.32,0.2,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,3.96,0.2,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,1,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,0,1,1,1,0,0,0,70,2,0,1,0,0.5,0,7.5,7.5,0,1,0,2,0.0242,0.0242,0.6666666666666666,0,4.55,24.390243902439025,3.858490408673895,1.239797331109259,0.2356804003336112,1.0041918265221017,0.33000000000001106,3.870095913261053,1.238931609674728,0.23578907422852313,0.997762718932444,0.33000000000001106,9.808,0.5763,65,0.8079999999999998,1,0
745117,2024-03-29,2024,Tampa Bay Rays,Toronto Blue Jays,8,10,1,6,4.232,1,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,3.96,0.4,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,1.44,0,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.3143,0.36,0.155,2,0.72,0.74,0,0,1,100,100,0.175,0.36,0.155,8,0.72,0.74,0,0,0,1.04,1.14,1.03,55,0,0,45.8,0,20.3,2,20.3,0.42,0,8,8,0,1,0,2,0.01925,0.034573,0,8.729000000000001,4.55,24.390243902439025,3.858490408673895,1.239797331109259,0.2356804003336112,1.0041918265221017,0.33000000000001106,3.870095913261053,1.238931609674728,0.23578907422852313,0.997762718932444,0.33000000000001106,8.173,0.4286,83,-0.827,0,0
746091,2024-03-29,2024,Miami Marlins,Pittsburgh Pirates,8,9,1,5,4.232,1,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,4.3,0.29,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,5.04,0.2,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.1458,0.36,0.155,5,0.72,0.74,0,0,1,100,100,0.3269,0.36,0.155,6,0.72,0.74,0,0,0,1,1,1,0,0,0,70,2,0,1,0,0.5,0,8,8,0,1,0,2,0.035959000000000005,0.016038,0.6666666666666666,0,4.55,24.390243902439025,3.858490408673895,1.239797331109259,0.2356804003336112,1.0041918265221017,0.33000000000001106,3.870095913261053,1.238931609674728,0.23578907422852313,0.997762718932444,0.33000000000001106,8.85,0.4783,80,-0.15000000000000036,0,0
746412,2024-03-29,2024,Houston Astros,New York Yankees,9,8,0,1,4.761,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,2.52,0.4,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,2.88,0.2,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.175,0.36,0.155,4,0.72,0.74,0,0,1,100,100,0.2381,0.36,0.155,5,0.72,0.74,0,0,0,1,1,1,0,0,0,70,2,0,1,0,0.5,0,9,9,0,1,0,2,0.026191000000000002,0.01925,0.6666666666666666,0,4.55,24.390243902439025,3.858490408673895,1.239797331109259,0.2356804003336112,1.0041918265221017,0.33000000000001106,3.870095913261053,1.238931609674728,0.23578907422852313,0.997762718932444,0.33000000000001106,8.874,0.4776,77,-0.12599999999999945,0,0
747223,2024-03-29,2024,Arizona Diamondbacks,Colorado Rockies,8.5,10,1,4,4.4965,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,4.32,0,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,2.88,0.2,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.2045,0.36,0.155,16,0.72,0.74,0,0,1,100,100,0.1765,0.36,0.155,1,0.72,0.74,0,0,0,1.02,1.13,1.02,36,0,0,58.4,1,13.4,1,0,0.26,0,8.5,8.5,0,1,0,2,0.019414999999999998,0.022494999999999998,0.28559999999999997,0,4.55,24.390243902439025,3.858490408673895,1.239797331109259,0.2356804003336112,1.0041918265221017,0.33000000000001106,3.870095913261053,1.238931609674728,0.23578907422852313,0.997762718932444,0.33000000000001106,8.659,0.4211,88,-0.3409999999999993,0,0
745682,2024-03-29,2024,Oakland Athletics,Cleveland Guardians,7.75,10,1,7,4.09975,1,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,5.04,0.4,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,2.88,0.4,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.4194,0.36,0.155,0,0.72,0.74,0,0,1,100,100,0.1667,0.36,0.155,8,0.72,0.74,0,0,0,1.02,1.1,1.02,595,0,0,42,0,9.6,1,0,0.75,0,7.75,7.75,0,1,0,2,0.018337,0.046134,0,0,4.55,24.390243902439025,3.858490408673895,1.239797331109259,0.2356804003336112,1.0041918265221017,0.33000000000001106,3.870095913261053,1.238931609674728,0.23578907422852313,0.997762718932444,0.33000000000001106,9.146,0.6027,80,0.1460000000000008,0,0
745276,2024-03-29,2024,Seattle Mariners,Boston Red Sox,7,1,0,0,3.7030000000000003,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,1.8,0,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0,4.3,1.44,0.2,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.25,0.36,0.155,4,0.72,0.74,0,0,1,100,100,0.175,0.36,0.155,6,0.72,0.74,0,0,0,1,1,1,0,0,0,70,2,0,1,0,0.5,0,7,7,0,1,0,2,0.01925,0.0275,0.6666666666666666,0,4.55,24.390243902439025,3.858490408673895,1.239797331109259,0.2356804003336112,1.0041918265221017,0.33000000000001106,3.870095913261053,1.238931609674728,0.23578907422852313,0.997762718932444,0.33000000000001106,8.333,0.4366,87,-0.6669999999999998,0,0
