game_id,date,season,home_team,away_team,full_line,actual_runs_total,target,sp_h_fip_weighted,sp_h_xfip_weighted,sp_h_swstr_pct_weighted,sp_h_gb_pct_weighted,sp_h_hard_contact_weighted,sp_h_k9_weighted,sp_h_bb9_weighted,sp_h_fstrike_pct,sp_h_tto_penalty,sp_h_tto3_penalty,sp_h_era_l5,sp_h_innings_l5,sp_h_pitch_efficiency_l5,sp_h_days_rest,sp_h_season_start_num,sp_h_venue_era_career,sp_h_confidence,sp_h_vs_lhb_fip,sp_h_vs_rhb_fip,sp_h_news_adjustment,sp_a_fip_weighted,sp_a_xfip_weighted,sp_a_swstr_pct_weighted,sp_a_gb_pct_weighted,sp_a_hard_contact_weighted,sp_a_k9_weighted,sp_a_bb9_weighted,sp_a_fstrike_pct,sp_a_tto_penalty,sp_a_tto3_penalty,sp_a_era_l5,sp_a_innings_l5,sp_a_pitch_efficiency_l5,sp_a_days_rest,sp_a_season_start_num,sp_a_venue_era_career,sp_a_confidence,sp_a_vs_lhb_fip,sp_a_vs_rhb_fip,sp_a_news_adjustment,lu_h_wrc_plus_vs_hand_14d,lu_h_wrc_plus_vs_hand_30d,lu_h_k_pct_vs_hand_14d,lu_h_hard_contact_14d,lu_h_iso_vs_hand_14d,lu_h_runs_pg_14d,lu_h_lob_pct_14d,lu_h_top6_weighted_ops,lu_h_change_adjustment,lu_h_schedule_fatigue,lu_h_home_away_split,lu_a_wrc_plus_vs_hand_14d,lu_a_wrc_plus_vs_hand_30d,lu_a_k_pct_vs_hand_14d,lu_a_hard_contact_14d,lu_a_iso_vs_hand_14d,lu_a_runs_pg_14d,lu_a_lob_pct_14d,lu_a_top6_weighted_ops,lu_a_change_adjustment,lu_a_schedule_fatigue,lu_a_home_away_split,pk_run_factor,pk_hr_factor,pk_f5_factor,pk_altitude,pk_is_dome,pk_surface,wx_temp_f,wx_temp_category,wx_wind_mph,wx_wind_direction,wx_wind_speed_x_direction,wx_humidity,wx_precip_prob,mkt_opening_line,mkt_current_line,mkt_movement,mkt_efficiency_score,mkt_platform_gap,mkt_time_to_game_hrs,ix_sp_h_swstr_x_lu_a_k_pct,ix_sp_a_swstr_x_lu_h_k_pct,ix_pk_factor_x_wx_temp,ix_wx_wind_out_x_sp_gb_rate,ix_both_sp_quality,ix_lu_offense_vs_sp_quality,bp_h_era_14d,bp_h_whip_14d,bp_h_k_pct_14d,bp_h_hr_per_9_14d,bp_h_inherited_score_pct,bp_a_era_14d,bp_a_whip_14d,bp_a_k_pct_14d,bp_a_hr_per_9_14d,bp_a_inherited_score_pct,ump_runs_pg,ump_over_rate,ump_n_games,ump_run_impact
778546,2025-03-27,2025,Los Angeles Dodgers,Detroit Tigers,6.5,9,1,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0.9,4.3,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0.9,4.3,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.225,0.36,0.155,5,0.72,0.74,0,0,1,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,0,1.01,1.06,1.01,635,0,0,70,2,0,1,0,0.5,0,6.5,6.5,0,1,0,2,0.0242,0.02475,0.6733333333333333,0,4.55,24.390243902439025,1.8,0.9,0.35,0,0.33,4.2,1.3,0.24,1.15,0.33,8.095,0.3816,84,-0.9049999999999994
778552,2025-03-27,2025,Arizona Diamondbacks,Chicago Cubs,8.5,16,1,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0.9,4.3,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,45.85,45.85,0.1337,0.43,0.36,11.25,2.25,0.6,0.35,0.9,11.25,4,5.8,8,10,4.3,0.75,4.1,4.1,0,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,1,100,100,0.2877,0.36,0.155,2,0.72,0.74,0,0,0,1.02,1.13,1.02,36,0,0,70,2,0,1,0,0.5,0,8.5,8.5,0,1,0,2,0.031647,0.029414000000000003,0.6799999999999999,0,25.425,4.0040040040040035,4.2,1.3,0.24,1.15,0.33,3.6,1.9,0.234,0.9,0.33,9.441,0.5739,127,0.4410000000000007
778547,2025-03-27,2025,Seattle Mariners,Athletics,7,6,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0.9,4.3,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0.9,4.3,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,1,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,0,1,1,1,0,0,0,70,2,0,1,0,0.5,0,7,7,0,1,0,2,0.0242,0.0242,0.6666666666666666,0,4.55,24.390243902439025,4.2,1.3,0.24,1.15,0.33,4.2,1.3,0.24,1.15,0.33,8.991,0.48,113,-0.009000000000000341
778560,2025-03-28,2025,Tampa Bay Rays,Colorado Rockies,8,5,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0.9,4.3,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0.9,4.3,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,1,100,100,0.22,0.36,0.155,4.5,0.72,0.74,0,0,0,1,1,1,0,0,0,70,2,0,1,0,0.5,0,8,8,0,1,0,2,0.0242,0.0242,0.6666666666666666,0,4.55,24.390243902439025,4.2,1.3,0.24,1.15,0.33,4.2,1.3,0.24,1.15,0.33,10,0.5904,89,1
778549,2025-03-28,2025,Toronto Blue Jays,Baltimore Orioles,8.5,10,1,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0.9,4.3,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0.9,4.3,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.0909,0.36,0.155,2,0.72,0.74,0,0,1,100,100,0.1778,0.36,0.155,12,0.72,0.74,0,0,0,0.93,0.92,0.94,17,0,0,70,2,0,1,0,0.5,0,8.5,8.5,0,1,0,2,0.019558000000000002,0.009999,0.62,0,4.55,24.390243902439025,13.5,2,0.1429,6.75,0.33,0,2,0.0833,0,0.33,9.019,0.4835,104,0.019000000000000128
778548,2025-03-28,2025,Miami Marlins,Pittsburgh Pirates,7.5,7,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0.9,4.3,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0.9,4.3,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.2895,0.36,0.155,5,0.72,0.74,0,0,1,100,100,0.275,0.36,0.155,4,0.72,0.74,0,0,0,1,1,1,0,0,0,70,2,0,1,0,0.5,0,7.5,7.5,0,1,0,2,0.030250000000000003,0.031845,0.6666666666666666,0,4.55,24.390243902439025,3.75,1.042,0.2,1.875,0.33,9.31,3.103,0.2222,0,0.33,8.881,0.4757,118,-0.11899999999999977
778550,2025-03-28,2025,Texas Rangers,Boston Red Sox,8.5,5,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0.9,4.3,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0.9,4.3,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.2,0.36,0.155,2,0.72,0.74,0,0,1,100,100,0.3611,0.36,0.155,5,0.72,0.74,0,0,0,1,1,1,0,0,0,70,2,0,1,0,0.5,0,8.5,8.5,0,1,0,2,0.039721,0.022000000000000002,0.6666666666666666,0,4.55,24.390243902439025,9,2,0.2667,3,0.33,0,0.5,0.2143,0,0.33,8.811,0.5288,111,-0.18900000000000006
778518,2025-03-28,2025,Houston Astros,New York Mets,8,4,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0.9,4.3,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0.9,4.3,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.1944,0.36,0.155,3,0.72,0.74,0,0,1,100,100,0.1842,0.36,0.155,1,0.72,0.74,0,0,0,1,1,1,0,0,0,70,2,0,1,0,0.5,0,8,8,0,1,0,2,0.020262,0.021384,0.6666666666666666,0,4.55,24.390243902439025,4.5,3,0.25,0,0.33,0,0.789,0.2308,0,0.33,8.472,0.4316,106,-0.5280000000000005
778543,2025-03-28,2025,Arizona Diamondbacks,Chicago Cubs,8.5,9,1,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0.9,4.3,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0.9,4.3,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.1,0.36,0.155,6,0.72,0.74,0,0,1,100,100,0.2583,0.36,0.155,4.67,0.72,0.74,0,0,0,1.02,1.13,1.02,36,0,0,70,2,0,1,0,0.5,0,8.5,8.5,0,1,0,2,0.028412999999999997,0.011000000000000001,0.6799999999999999,0,4.55,24.390243902439025,10.8,2,0.2308,0,0.33,4.5,1.714,0.2,0.643,0.33,8.653,0.4245,118,-0.34699999999999953
778541,2025-03-28,2025,Seattle Mariners,Athletics,7,7,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0.9,4.3,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0.9,4.3,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.2,0.36,0.155,4,0.72,0.74,0,0,1,100,100,0.3333,0.36,0.155,2,0.72,0.74,0,0,0,1,1,1,0,0,0,70,2,0,1,0,0.5,0,7,7,0,1,0,2,0.036663,0.022000000000000002,0.6666666666666666,0,4.55,24.390243902439025,4.5,1,0.2857,4.5,0.33,13.5,2.5,0.1,9,0.33,9.379,0.5607,116,0.37899999999999956
778542,2025-03-28,2025,San Diego Padres,Atlanta Braves,7,7,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0.9,4.3,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0.9,4.3,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.25,0.36,0.155,7,0.72,0.74,0,0,1,100,100,0.2439,0.36,0.155,4,0.72,0.74,0,0,0,1,1,1,0,0,0,70,2,0,1,0,0.5,0,7,7,0,1,0,2,0.026829000000000002,0.0275,0.6666666666666666,0,4.55,24.390243902439025,1.32,0.735,0.28,1.324,0.33,12,1.667,0.1429,3,0.33,8.858,0.5368,106,-0.14199999999999946
778544,2025-03-28,2025,Los Angeles Dodgers,Detroit Tigers,7.5,13,1,-5.9,-5.9,0.0957,0.43,0.36,7.2,1.8,0.6,0.35,0.9,1.8,5,5.8,10,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0.9,4.3,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.2143,0.36,0.155,5,0.72,0.74,0,0,1,100,100,0.2143,0.36,0.155,4,0.72,0.74,0,0,0,1.01,1.06,1.01,635,0,0,70,2,0,1,0,0.5,0,7.5,7.5,0,1,0,2,0.020508509999999997,0.023573,0.6733333333333333,0,-0.45000000000000034,1000,2.57,1.071,0.3621,0.643,0.33,3,0.333,0.4,3,0.33,9.25,0.5155,108,0.25
778538,2025-03-29,2025,New York Yankees,Milwaukee Brewers,8.5,29,1,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0.9,4.3,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0.9,4.3,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.2941,0.36,0.155,4,0.72,0.74,0,0,1,100,100,0.3421,0.36,0.155,2,0.72,0.74,0,0,0,1,1,1,0,0,0,70,2,0,1,0,0.5,0,8.5,8.5,0,1,0,2,0.037631000000000005,0.032351,0.6666666666666666,0,4.55,24.390243902439025,2.31,1.282,0.375,0,0.33,6,2,0.1429,0,0.33,8.563,0.4312,119,-0.4369999999999994
778534,2025-03-29,2025,Chicago White Sox,Los Angeles Angels,8.5,1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0.9,4.3,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0.9,4.3,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.1714,0.36,0.155,8,0.72,0.74,0,0,1,100,100,0.2857,0.36,0.155,1,0.72,0.74,0,0,0,0.96,0.92,0.97,15,1,1,70,2,0,1,0,0.5,0,8.5,8.5,0,1,0,2,0.031427000000000004,0.018854,0.6399999999999999,0,4.55,24.390243902439025,3,1.333,0.5385,3,0.33,22.5,3,0.0833,9,0.33,8.313,0.4382,99,-0.6869999999999994
778528,2025-03-29,2025,St. Louis Cardinals,Minnesota Twins,7.5,6,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0.9,4.3,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0.9,4.3,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.1429,0.36,0.155,5,0.72,0.74,0,0,1,100,100,0.2973,0.36,0.155,3,0.72,0.74,0,0,0,1,1,1,0,0,0,70,2,0,1,0,0.5,0,7.5,7.5,0,1,0,2,0.032703,0.015719,0.6666666666666666,0,4.55,24.390243902439025,2.25,1.25,0.2941,0,0.33,3,1.333,0.1538,3,0.33,8.712,0.4149,104,-0.28800000000000026
778536,2025-03-29,2025,Toronto Blue Jays,Baltimore Orioles,8.5,14,1,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0.9,4.3,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0.9,4.3,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.1644,0.36,0.155,5,0.72,0.74,0,0,1,100,100,0.2152,0.36,0.155,7,0.72,0.74,0,0,0,0.93,0.92,0.94,17,0,0,70,2,0,1,0,0.5,0,8.5,8.5,0,1,0,2,0.023672000000000002,0.018084,0.62,0,4.55,24.390243902439025,7.71,1.571,0.2424,3.857,0.33,3.42,1.899,0.2059,0,0.33,9.14,0.5,121,0.14000000000000057
778535,2025-03-29,2025,Washington Nationals,Philadelphia Phillies,8.5,17,1,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0.9,4.3,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,4.1,4.1,0.11,0.43,0.36,8.8,3.2,0.6,0.35,0.9,4.3,5.5,5.8,5,10,4.3,0.75,4.1,4.1,0,100,100,0.3514,0.36,0.155,3,0.72,0.74,0,0,1,100,100,0.4419,0.36,0.155,7,0.72,0.74,0,0,0,1,1,1,0,0,0,70,2,0,1,0,0.5,0,8.5,8.5,0,1,0,2,0.048609,0.038654,0.6666666666666666,0,4.55,24.390243902439025,13.5,3.25,0.24,4.5,0.33,4.5,1,0.2941,0,0.33,8.81,0.4393,121,-0.1899999999999995
